height,width,depth,weight,color,quality
1.017,1.03252,0.98035,0.54077,8,0
0.99393,0.99539,0.97068,0.7833,10,0
1.0124,1.02524,1.02017,0.63918,1,1
1.05308,0.90799,0.99245,0.60094,5,0
1.08977,1.01573,1.02038,0.68803,10,0
1.05793,1.05145,0.9119,0.71576,7,0
1.06423,0.91432,1.00494,0.70767,5,0
0.94327,1.07282,0.98522,0.59698,8,1
0.94875,1.02543,1.04685,0.79017,9,0
0.99813,1.08684,1.08134,0.61804,3,1
1.09906,0.9324,1.00835,0.64226,2,0
1.07388,1.09065,0.92512,0.76453,5,0
0.95438,1.02897,1.071,0.74819,3,1
1.03335,0.9848,1.08854,0.72662,8,0
0.97444,1.09667,0.95463,0.72543,1,0
0.94119,1.0468,0.93712,0.72398,6,1
1.00226,1.09451,0.91615,0.54578,7,0
0.90049,0.90751,0.91542,0.5873,6,0
1.03175,0.90641,0.98108,0.64182,4,0
1.09813,1.0903,0.96683,0.60533,9,0
1.06238,1.04147,1.06289,0.7953,8,0
0.93039,0.99883,1.00062,0.79115,3,1
0.91558,0.96691,0.97709,0.6828,4,0
0.95227,1.00712,0.93228,0.51334,8,0
0.97998,1.03291,1.0055,0.63356,1,1
0.95809,0.96316,1.0173,0.60296,8,1
1.03154,1.0211,0.95025,0.70364,5,1
1.05904,1.01875,1.02206,0.63192,10,1
0.92547,1.01155,0.98501,0.66968,3,1
1.00306,1.07543,0.93694,0.7794,6,0
1.05784,1.05201,1.07867,0.76332,4,0
1.08252,1.09771,0.97826,0.52004,10,0
1.03204,1.05081,1.0643,0.59028,5,1
1.03682,1.03124,0.99199,0.51699,7,0
1.04362,1.00781,1.09166,0.77139,10,0
1.07162,0.9792,1.06525,0.68375,8,1
0.96463,0.98643,1.00294,0.58621,8,1
0.91783,1.0317,0.99118,0.57859,7,0
0.96052,1.07473,0.96674,0.61424,1,1
1.06574,1.08521,0.91764,0.78935,9,0
0.94206,0.99945,0.92238,0.52634,9,0
0.90431,0.97399,1.07079,0.52625,2,0
0.99636,1.05359,0.92645,0.63742,1,1
0.9387,0.91248,0.92761,0.68344,1,0
0.92503,0.98397,0.99659,0.64891,4,1
0.91337,1.07489,0.93581,0.77363,1,0
1.03367,1.07451,1.06621,0.69226,10,1
1.04031,1.07354,1.0324,0.75891,7,0
0.93717,0.90976,1.06584,0.52826,6,0
1.02684,1.07218,1.09449,0.51913,6,0
0.97863,0.94889,0.99446,0.61133,3,1
1.02036,0.90894,1.06741,0.66348,10,0
1.07135,0.95907,0.94988,0.7427,5,1
0.91181,0.94268,1.06577,0.61269,2,0
0.93273,0.95826,0.9029,0.68068,5,0
0.95117,1.00777,1.07478,0.63574,7,1
0.99439,1.03445,1.02632,0.50325,8,0
1.098,0.97957,0.94909,0.53769,9,0
1.07442,0.94638,1.05694,0.70515,3,1
1.00441,1.05336,0.92904,0.61678,7,1
0.91966,0.96916,0.97382,0.76233,5,0
0.93821,0.95157,0.9321,0.74819,3,1
0.98808,1.07176,0.98439,0.77677,2,0
1.09556,1.03315,0.92246,0.54242,4,0
1.00917,1.04563,1.04074,0.64738,7,1
1.08783,0.99563,1.02873,0.71401,2,0
1.04238,1.06311,1.032,0.79785,7,0
1.08504,0.94058,0.96577,0.68914,5,0
0.93299,0.99232,1.00678,0.75827,10,0
0.97435,1.01479,1.00333,0.79397,2,0
0.97101,0.99619,0.94632,0.70417,8,1
0.92714,1.09923,1.01268,0.61302,8,0
1.07999,0.99369,1.09414,0.50102,6,0
0.97144,1.05422,0.96382,0.5437,5,0
0.98062,0.91847,0.9113,0.70586,9,0
1.04736,1.00038,1.04545,0.73301,5,1
0.9922,1.04677,1.07202,0.58131,3,1
0.94327,1.0975,0.9937,0.69073,10,0
0.94014,1.08591,0.92105,0.61253,4,0
1.05842,1.00603,1.09616,0.66521,2,0
1.03814,1.06589,0.93075,0.52346,7,0
0.98265,1.08204,0.91455,0.67563,7,0
0.93138,1.08335,0.9146,0.57437,5,0
1.02804,1.05988,0.96359,0.67361,6,1
1.02841,0.92942,1.02069,0.55415,10,1
1.09412,1.00547,1.08436,0.51267,10,0
0.98932,1.03268,1.09438,0.62718,4,0
0.93173,1.07867,0.974,0.53371,8,0
0.96915,1.04655,1.04686,0.75478,4,0
0.91596,0.95474,0.91268,0.53487,8,0
1.07407,0.91605,1.0994,0.7299,9,0
0.9501,0.90233,1.02018,0.53229,2,0
0.99656,0.9704,1.02034,0.69991,3,1
1.01143,1.04162,0.92148,0.62239,3,1
0.90133,0.9068,1.01726,0.64584,4,0
1.02186,1.03281,0.99248,0.75417,5,0
0.91656,1.05269,1.00501,0.79912,1,0
1.03634,1.05464,0.99065,0.52063,10,0
1.00262,0.92228,0.90131,0.75766,8,0
0.9927,1.08708,0.99217,0.6412,5,0
0.97699,1.09317,1.07806,0.77228,10,0
1.08451,0.94757,0.90477,0.63903,3,1
0.92826,1.0762,1.04238,0.60549,1,1
0.98075,1.08674,1.02937,0.61069,1,0
0.98426,1.00977,0.93721,0.55674,3,1
1.0967,1.07673,1.07983,0.74016,1,0
0.93166,0.9767,0.96541,0.72461,5,1
0.95645,0.98796,1.0609,0.75717,4,0
0.97758,0.97014,0.90247,0.68958,9,0
0.92677,0.96498,1.027,0.70781,2,1
1.01507,0.95631,0.96083,0.60263,8,1
0.99951,0.96319,0.94646,0.66956,5,1
1.05919,1.02836,1.04611,0.51612,3,1
1.0153,1.07234,1.06648,0.57157,7,1
1.0626,0.95263,1.0485,0.52123,8,0
1.03884,1.06451,1.09407,0.75811,4,0
1.07611,0.9103,0.90343,0.69328,8,0
0.9732,1.06131,1.03129,0.62753,1,1
1.04872,1.00837,1.00824,0.78738,4,0
1.02605,1.0509,0.99953,0.64191,4,1
1.09347,0.9512,1.01017,0.7052,9,0
0.98345,0.9218,1.00824,0.53731,4,0
0.9831,0.97888,1.06715,0.68673,3,1
0.9016,1.03442,0.9831,0.75627,8,0
0.92883,1.04388,0.97012,0.67894,8,1
0.97553,1.05369,0.99769,0.5229,9,0
0.97225,1.0579,1.05003,0.54819,5,0
1.03599,0.95658,0.91822,0.631,8,0
1.06995,1.00968,1.09202,0.61671,3,1
0.91506,1.08543,1.05844,0.52343,8,0
1.0793,1.09048,1.08555,0.75764,7,0
0.99402,1.05961,1.04689,0.51845,4,0
1.00243,1.0237,0.95724,0.52681,5,0
0.9984,0.9305,0.97398,0.53116,2,0
0.92115,0.96254,0.98044,0.57304,6,1
0.93521,1.0451,0.97281,0.69633,7,1
0.90686,0.93347,0.96541,0.59849,9,0
0.93999,0.93508,1.04837,0.52909,8,0
0.99155,1.09657,1.08555,0.7466,2,0
0.93947,1.08294,1.00992,0.56758,8,0
1.02753,0.96962,1.04651,0.66415,9,1
1.0028,0.99041,1.05922,0.66861,6,1
1.01779,1.03512,0.94345,0.62021,5,1
1.09605,0.99606,1.08489,0.61933,9,0
0.91124,1.01018,0.99971,0.59239,2,0
1.01395,0.95967,0.98455,0.71876,8,1
0.97811,0.98077,0.91853,0.77283,8,0
0.97919,0.93706,0.93267,0.74372,8,1
0.91352,0.99779,1.08697,0.58526,8,0
1.03398,0.92757,1.05555,0.66455,8,1
1.07668,1.04883,1.0799,0.73679,3,1
1.05117,0.90831,0.90195,0.52779,6,0
1.09879,1.0669,1.06525,0.68233,4,0
0.96992,0.98904,1.06158,0.6649,2,1
0.98968,1.0944,1.07701,0.60462,7,0
0.94018,1.04132,0.93478,0.5942,10,1
1.0256,0.9082,0.94966,0.7621,4,0
0.94158,0.97233,0.9991,0.52519,6,0
1.01147,0.94236,0.96849,0.57347,10,1
0.95883,1.00218,1.09121,0.64517,9,0
1.03063,1.09398,1.02899,0.69212,2,0
0.94341,0.9018,1.04538,0.56685,9,0
0.98274,0.93545,0.96268,0.70987,6,1
0.94052,0.94394,1.06804,0.53477,8,0
1.09383,0.9934,0.95958,0.79325,8,0
1.05091,1.00057,1.01189,0.66922,2,1
1.00184,0.94026,1.0186,0.70981,8,1
1.04667,1.03974,1.01634,0.78708,4,0
0.90813,1.03086,1.03044,0.67954,4,0
0.99375,0.9019,1.09545,0.6123,7,0
1.07673,0.9674,1.04796,0.58689,5,1
1.0786,1.02842,0.90457,0.67568,9,0
0.97574,1.00891,0.99262,0.5777,6,1
1.06435,0.96157,1.05044,0.57653,7,1
0.96915,0.91722,0.93884,0.72995,4,0
1.04561,0.99263,0.93004,0.58695,8,1
1.01921,1.04333,0.91301,0.58398,1,0
1.02934,1.08318,1.05706,0.56509,7,0
0.97985,0.97502,0.97965,0.79285,10,0
0.91102,0.92905,0.95448,0.53857,5,0
0.91865,1.02776,1.00787,0.53506,5,0
1.01918,0.9148,1.07775,0.73062,2,0
1.05299,0.90928,1.02385,0.66663,10,0
0.92661,1.03899,0.94052,0.51141,9,0
0.93256,0.93167,1.0868,0.61934,3,1
0.92857,0.97043,0.94725,0.57975,9,1
0.93666,1.04987,1.02029,0.78016,1,0
1.08322,1.0695,1.09465,0.51944,6,0
1.03756,0.99983,0.96033,0.56866,9,1
0.96149,0.9221,0.99836,0.66893,9,1
0.92031,0.93169,1.0102,0.51362,3,1
1.00685,0.90667,0.95003,0.67975,5,0
1.02561,0.98691,0.97846,0.69975,1,1
1.09361,0.92898,0.98707,0.56051,9,0
0.90556,1.04133,1.03698,0.58592,6,0
1.08424,1.01427,0.9538,0.63064,3,1
1.00796,1.06809,1.04548,0.69837,2,1
0.9979,0.9446,1.07255,0.60611,10,1
0.95905,0.99444,0.90085,0.64682,4,0
0.93525,0.98161,1.0512,0.64399,6,1
1.07846,0.92106,0.98239,0.62867,2,1
1.09236,1.05857,0.94206,0.6229,10,0
1.08227,1.09922,1.01272,0.6749,8,0
0.99582,1.08907,0.98761,0.50713,6,0
1.08677,1.07623,0.99645,0.69226,2,0
1.01631,0.9876,0.95384,0.70904,6,1
1.0437,0.91081,0.96156,0.5184,4,0
0.90953,1.08563,0.94927,0.72272,3,1
1.03263,0.99746,1.04927,0.58552,6,1
0.96826,1.07767,0.90151,0.59115,9,0
1.05898,0.92468,0.95707,0.68278,2,1
1.09275,0.97234,1.0291,0.7606,1,0
0.98036,0.90312,0.94603,0.77116,5,0
1.07083,0.92877,0.90945,0.63703,5,0
0.97764,0.99809,0.99628,0.74242,10,1
1.05757,1.00405,0.95721,0.72069,9,1
1.02292,1.00566,1.01464,0.54283,4,0
1.01392,0.93805,0.99815,0.53668,6,0
0.93292,0.96113,1.09938,0.52515,8,0
1.00964,0.97309,1.03797,0.58125,6,1
1.02212,1.03741,1.03928,0.70114,6,1
0.94087,1.08787,0.96953,0.54573,1,0
0.95149,0.97214,0.9489,0.62397,3,1
1.03111,0.99078,1.08443,0.68306,9,0
0.9338,0.9989,0.96555,0.59714,6,1
0.98483,1.07504,1.00743,0.58615,7,1
0.92583,1.06423,1.03845,0.56204,4,1
0.9172,1.0553,1.08921,0.56375,1,0
0.91799,0.91181,1.0189,0.60729,4,0
1.05213,1.06275,1.01598,0.69434,9,1
0.92129,1.01471,0.99066,0.50989,7,0
1.09804,1.06019,1.0506,0.62497,4,0
1.08901,0.90133,1.01125,0.51196,6,0
0.99983,1.07896,1.09319,0.59241,9,0
1.00985,0.94061,1.04918,0.58412,7,1
1.01958,0.96028,1.01287,0.71291,10,1
0.99864,0.9938,1.05913,0.5086,3,1
0.98882,0.9923,0.99108,0.72317,9,1
0.96198,0.9404,0.9346,0.66783,9,1
0.97117,1.06627,0.96221,0.52648,2,0
0.91551,0.98609,0.92794,0.78691,6,0
1.0569,1.07037,0.98028,0.75341,8,0
0.91947,1.07286,0.93354,0.57715,2,0
0.91284,0.90886,1.07647,0.56827,7,0
1.08824,1.08291,1.02028,0.62358,1,0
0.97405,0.92549,0.91661,0.67524,5,0
0.97846,1.08923,0.94695,0.68459,10,0
1.02114,0.92688,0.94834,0.73216,10,1
0.9104,1.00498,1.02107,0.66051,2,0
0.99669,0.9546,0.95299,0.56822,1,1
1.01964,0.9102,1.01391,0.63212,8,0
1.06078,1.04887,1.03219,0.71512,10,1
0.96756,1.0336,1.02917,0.57731,1,1
1.0664,1.09434,1.00338,0.63487,5,0
1.08857,0.90234,1.02994,0.52068,10,0
1.08231,1.07949,0.91937,0.5398,4,0
1.02316,1.04053,0.91962,0.59381,1,0
0.96858,0.92322,0.97598,0.69807,4,1
1.08,0.91042,1.09783,0.56609,10,0
0.90708,1.00346,0.9978,0.79873,7,0
0.93516,1.06262,1.02506,0.69335,1,1
0.93371,1.00841,0.90528,0.56041,6,0
1.06213,1.02856,1.08595,0.70054,3,1
1.0387,0.98563,1.05689,0.78501,10,0
1.09996,1.0604,0.95386,0.71586,9,0
1.035,1.02957,0.97092,0.5555,10,1
0.92456,0.92847,1.05505,0.55634,7,1
1.07569,0.96479,1.0755,0.54117,6,0
1.01878,0.90226,1.00702,0.6619,10,0
0.9206,1.01976,1.01063,0.79962,2,0
0.95899,1.02799,0.94394,0.67973,2,1
1.07614,1.06417,0.96874,0.68611,4,1
1.03721,0.92887,1.00516,0.60342,9,1
1.04872,1.01003,0.92679,0.64314,9,1
0.98712,0.98616,1.02878,0.7625,7,0
1.08048,1.00501,0.9253,0.54812,1,0
1.0371,1.04926,0.92411,0.53695,5,0
0.96127,1.07377,1.05076,0.65196,3,1
1.07833,0.99238,1.01931,0.78713,5,0
0.90118,1.07779,0.90884,0.57267,9,0
0.92638,0.93895,0.99145,0.52983,1,0
1.06564,1.01159,1.05673,0.53398,7,0
0.97493,0.95107,1.06405,0.76456,1,0
0.99484,1.05693,1.09498,0.72424,5,0
0.98873,0.93982,0.9827,0.68425,6,1
0.9118,1.04453,0.91429,0.74618,7,0
0.95834,1.08351,0.95793,0.64716,2,0
0.93563,0.97937,1.03931,0.77264,9,0
1.02425,0.9682,1.04806,0.79667,1,0
0.97523,1.0514,0.9675,0.51605,9,0
0.90599,0.93486,1.07784,0.7918,4,0
0.99686,1.00874,1.01737,0.77647,2,0
0.95691,0.95821,0.99096,0.56763,9,1
0.97845,1.06366,1.07476,0.62153,10,1
0.91383,0.92514,0.96636,0.53486,10,0
1.0747,1.08168,0.97722,0.59527,8,0
0.99583,1.00899,0.90768,0.73752,9,0
1.08517,0.95243,1.00287,0.72522,6,0
1.03546,1.00157,0.94262,0.75233,4,0
0.94978,0.98898,0.97739,0.61186,2,1
0.98103,0.98423,0.9354,0.65785,1,1
1.08563,1.05229,0.9988,0.50943,3,1
0.97404,1.08135,1.06302,0.75277,6,0
0.93539,0.94745,1.01761,0.76404,6,0
1.0012,0.94483,0.91242,0.5662,1,0
0.97094,0.94562,1.05713,0.77154,8,0
1.08992,0.99701,1.04753,0.6667,9,0
0.94288,0.9309,0.93923,0.72668,6,1
1.03336,1.05919,1.09831,0.66231,8,0
1.0865,1.097,1.06276,0.69749,7,0
1.01224,0.96251,0.98669,0.53945,10,0
1.05598,1.09249,1.0421,0.79766,4,0
1.00903,1.01628,0.99823,0.59613,6,1
0.92648,1.05873,1.02021,0.55526,9,1
0.92562,1.094,1.02828,0.76812,4,0
1.0838,0.90614,0.96527,0.6539,9,0
1.03781,0.99899,1.01741,0.75009,1,0
0.96613,0.94479,1.05635,0.62434,6,1
1.00116,1.05207,0.96532,0.56373,6,1
0.97796,1.06543,0.97352,0.68595,8,1
1.05876,0.98965,1.0675,0.6272,1,1
1.09123,1.08585,1.02655,0.60359,2,0
0.92423,1.02949,0.92948,0.53486,10,0
1.00824,1.06844,0.90062,0.71515,7,0
0.94154,1.05969,1.00041,0.76444,4,0
1.05974,0.94588,0.95662,0.76664,10,0
1.0994,0.98111,0.94604,0.77205,5,0
0.94319,1.05663,0.96751,0.59991,9,1
0.9119,1.03834,0.91924,0.65103,8,0
0.90601,0.98791,1.09861,0.73647,5,0
1.02463,0.96282,0.91276,0.51215,3,1
1.00743,1.05937,1.00712,0.64473,7,1
1.06933,0.98016,1.05008,0.79482,2,0
1.04726,1.07758,1.03748,0.53541,7,0
0.98269,1.02118,1.01518,0.53079,1,0
1.06704,0.94044,1.08835,0.79049,10,0
1.04486,0.94352,0.97901,0.59306,9,1
1.03294,1.07407,1.01663,0.69254,7,1
1.04015,1.07394,0.98983,0.63001,7,1
0.98862,1.04067,0.90706,0.59393,10,0
1.06831,1.09629,1.00378,0.75892,2,0
0.94134,0.92816,0.95439,0.72703,9,1
0.91219,1.09384,0.94067,0.57515,3,1
1.05052,1.04297,0.96355,0.5732,8,1
1.06768,1.01707,0.91478,0.67386,4,0
0.96637,1.07869,0.9661,0.55025,4,1
0.96001,0.96809,1.00135,0.53068,8,0
0.92881,1.076,1.0529,0.65633,6,1
1.04736,0.9275,0.95749,0.77053,1,0
0.95116,0.95822,0.98228,0.79292,10,0
0.93807,1.05586,0.98078,0.75884,7,0
0.9444,1.04248,1.02703,0.66382,9,1
1.01127,0.9526,0.90023,0.50711,6,0
1.06615,1.02526,1.0819,0.70897,5,0
1.0185,0.98585,1.03257,0.59052,6,1
1.05767,0.99685,0.92345,0.75715,9,0
0.93022,0.96073,1.02712,0.65583,3,1
0.98849,1.09163,0.95101,0.66176,10,0
0.95968,1.04293,1.01639,0.58974,7,1
0.97769,1.05047,0.9604,0.55247,6,1
1.09232,0.95381,1.06189,0.58245,1,0
0.99219,0.92089,0.91997,0.72018,8,0
0.90458,0.91502,0.99609,0.60126,6,0
0.95597,0.94825,0.97372,0.74183,10,1
0.93747,1.07405,1.02062,0.53502,3,1
1.08058,1.07324,1.02292,0.56547,3,1
0.99642,1.04413,1.02951,0.67497,2,1
0.97746,0.9226,0.98934,0.54808,8,0
0.99446,1.02566,1.01442,0.6176,7,1
0.91308,1.00693,1.01963,0.53313,5,0
1.04116,1.06262,0.90128,0.63095,6,0
1.03722,1.01101,1.02441,0.74502,10,1
1.03426,0.9407,1.07745,0.66799,6,1
0.90601,0.95998,1.07569,0.63609,3,1
1.05513,0.9246,0.90074,0.68998,8,0
0.9001,1.07817,1.09167,0.7068,6,0
1.08892,1.04643,1.00412,0.69605,1,0
0.97736,0.97296,1.09044,0.76069,3,1
0.9557,1.00768,1.0138,0.7918,4,0
1.01005,0.99616,1.00269,0.60226,7,1
0.92877,0.97601,1.08824,0.66421,4,0
0.92866,0.97993,0.97007,0.67994,5,1
1.03282,1.02526,1.0948,0.62128,1,0
0.93486,1.01011,1.04883,0.52819,6,0
1.07357,1.07134,0.98947,0.7606,10,0
0.95741,0.90779,1.01062,0.75115,9,0
1.02507,0.94579,1.00322,0.77642,9,0
1.07843,0.97841,1.09613,0.56838,10,0
0.96573,1.05805,1.06475,0.5625,4,1
0.97911,1.013,1.07214,0.59636,9,1
0.96349,1.07883,0.94819,0.60645,9,1
0.95195,0.97078,0.92368,0.54229,2,0
1.07617,1.09209,1.01941,0.59103,3,1
0.96907,1.08496,0.9656,0.58796,7,0
0.99864,0.93443,0.94256,0.54463,1,0
0.97605,1.02877,1.05521,0.56513,5,1
0.90848,0.95268,1.00019,0.59025,8,0
0.95879,1.03114,1.02998,0.60971,7,1
0.99473,1.09572,0.95532,0.72674,6,0
0.9709,0.98128,1.07382,0.55816,3,1
1.04096,1.06935,1.03181,0.57643,9,1
0.91007,1.01178,0.98849,0.74848,7,0
0.9903,0.91417,0.96071,0.6656,8,0
1.04895,0.99523,1.02273,0.76003,9,0
1.07084,1.05008,1.08798,0.58343,6,0
0.97495,1.04845,1.01526,0.53697,1,0
1.02913,1.05525,1.0492,0.64212,8,1
0.96818,1.03653,0.97855,0.58574,4,1
1.0548,0.9918,0.94658,0.62405,8,1
1.03906,0.94264,1.002,0.79195,10,0
0.97074,1.02617,0.99852,0.7833,3,1
1.05292,0.9187,1.03332,0.75345,5,0
1.08432,0.91109,1.06933,0.54355,4,0
1.09326,1.04978,1.02197,0.58479,1,0
0.9999,0.97185,0.99441,0.70541,5,1
0.9811,1.07554,0.94284,0.50596,6,0
1.07244,1.05182,1.03066,0.66393,10,1
0.98794,0.9484,0.94569,0.70487,7,1
0.90327,0.90936,1.00771,0.51759,3,1
1.07786,1.07069,0.96676,0.68917,1,1
1.01004,1.048,1.09127,0.53727,3,1
1.02671,1.01603,1.02745,0.6862,3,1
0.91442,0.97661,0.95134,0.53069,1,0
1.0495,1.09142,1.0616,0.61372,7,0
1.09032,1.06251,1.0453,0.57891,4,0
1.06141,1.03414,1.05927,0.64769,2,1
0.94405,1.04278,0.90451,0.65955,6,0
0.97858,1.0471,0.93657,0.6712,3,1
1.05239,0.90783,1.07464,0.61875,10,0
1.06614,1.0168,0.90053,0.58654,5,0
0.99503,0.9321,1.04293,0.72078,3,1
1.04275,0.91771,0.92891,0.7785,3,1
1.06072,0.9943,1.06929,0.54687,10,0
0.93396,1.07541,0.92639,0.68562,5,1
0.94541,1.04283,1.05179,0.55039,7,1
1.07096,1.09716,0.99274,0.55756,3,1
1.02727,1.06074,1.0507,0.56919,2,1
1.06062,0.90531,0.99447,0.5176,8,0
0.92448,1.00962,1.04026,0.58452,8,1
1.04737,1.0954,1.00317,0.54084,10,0
1.04358,0.9858,1.02428,0.51596,4,0
0.91283,1.01826,0.97129,0.58096,1,0
1.08065,1.02922,1.00892,0.69876,3,1
0.91189,0.93129,0.99712,0.6935,2,0
1.0585,1.02754,1.00174,0.62546,5,1
1.0836,0.95966,0.92509,0.5455,3,1
1.09587,1.08194,0.95296,0.62262,5,0
1.07485,0.97524,0.97618,0.51348,1,0
1.01577,0.9132,0.94031,0.58898,9,0
0.94615,1.04845,0.95144,0.742,6,1
1.01513,1.08882,0.9868,0.52172,10,0
0.91566,1.03534,0.92039,0.75969,6,0
0.94581,1.06349,1.06415,0.55174,7,1
1.07974,0.99441,0.96052,0.53739,9,0
1.02845,1.01881,0.97164,0.61762,5,1
1.00389,0.92961,0.98474,0.52857,10,0
1.09761,0.90585,0.90706,0.54431,9,0
0.99678,1.07856,1.01913,0.75041,2,0
1.02394,0.93021,1.01582,0.57007,4,1
0.90897,0.96858,0.99985,0.76779,9,0
1.06658,0.92067,1.07404,0.54938,1,0
1.03184,1.08154,1.00183,0.63763,5,0
0.90611,1.08701,0.95718,0.76516,7,0
0.90444,0.99469,1.02921,0.64724,9,0
1.00521,1.0089,0.97494,0.77229,4,0
1.01414,1.08236,1.01527,0.73507,10,0
1.01451,0.92015,1.02322,0.70616,5,1
1.03042,0.93168,1.07924,0.58589,9,1
0.99878,1.01556,1.07787,0.76826,1,0
1.04629,1.01868,1.04929,0.57604,9,1
1.05098,1.0261,1.0664,0.56086,8,1
1.03549,0.98673,0.91666,0.6873,7,0
0.91969,0.90496,0.90996,0.70636,6,0
1.0169,1.05979,0.9934,0.55933,4,1
1.05472,0.90734,0.94863,0.72661,8,0
0.94239,0.95924,1.05749,0.64681,4,1
0.92936,0.98482,1.02826,0.78855,5,0
0.96379,1.08169,0.90789,0.68674,10,0
0.99397,1.08225,1.0228,0.61234,10,0
0.95399,0.91142,0.98924,0.62901,1,0
0.97952,0.94476,1.06973,0.71887,6,1
0.92885,0.97574,1.02464,0.74205,9,1
0.93582,0.90832,0.99697,0.61187,8,0
0.9831,1.07952,0.95582,0.73577,10,1
0.92643,1.07258,1.05987,0.57949,5,1
0.98025,0.92033,0.96163,0.61952,3,1
0.96268,0.9999,1.08269,0.615,3,1
1.04762,1.05387,1.07218,0.65795,1,1
0.94672,0.94284,1.03484,0.7965,3,1
1.05158,1.04806,0.95704,0.62102,6,1
1.01416,1.06354,1.05434,0.75913,6,0
0.91299,0.98013,1.03184,0.61174,8,0
1.09982,1.07382,0.97797,0.75711,8,0
1.0972,0.95008,1.00697,0.56033,9,0
1.08449,0.95283,0.92877,0.56206,2,0
1.00045,0.93403,1.01597,0.72839,6,1
0.91635,1.04914,0.9119,0.52967,2,0
1.06432,0.91732,0.94637,0.5418,10,0
0.94857,0.95265,1.063,0.72969,7,1
0.97899,0.99962,0.96427,0.64629,6,1
1.09109,0.90049,1.09819,0.70238,8,0
0.919,0.90789,1.02052,0.73427,2,0
1.04411,1.00855,1.05345,0.67876,8,1
1.01719,0.93253,1.02395,0.51864,2,0
1.07262,0.97304,1.08558,0.73355,10,0
1.09531,1.08804,0.95141,0.76848,7,0
0.90738,0.93542,0.95607,0.61984,2,0
1.05277,1.088,0.96964,0.54158,2,0
1.01037,1.05015,0.98657,0.67519,4,1
0.92464,0.9586,0.92995,0.65044,6,1
1.09424,1.001,1.02809,0.59467,4,0
0.93113,0.98289,1.00871,0.67059,6,1
0.96197,0.91345,1.06928,0.70675,7,0
1.08579,0.99884,0.93772,0.75764,7,0
1.08758,1.07589,0.91309,0.52017,6,0
1.0906,0.93819,0.92745,0.74316,6,0
0.94137,1.00438,0.9652,0.61401,8,1
0.9846,0.93757,1.0326,0.64303,1,1
1.01055,0.9819,1.05532,0.50049,2,0
0.95405,0.96531,0.95687,0.50402,7,0
1.08074,1.06431,1.0854,0.68721,6,0
0.9646,1.00917,1.07085,0.64806,6,1
1.09797,0.97832,1.06058,0.51082,2,0
0.97539,0.92205,1.03593,0.78175,1,0
0.97277,0.94216,1.03466,0.58114,6,1
1.0657,0.90545,1.03367,0.58498,9,0
0.95942,0.94516,0.97208,0.61908,10,1
0.98852,0.92658,0.94713,0.58185,1,1
1.00945,1.04399,0.98651,0.5959,5,1
1.04811,1.03738,0.98126,0.79711,9,0
1.09817,1.00616,1.02643,0.56139,3,1
1.05405,1.09839,0.97195,0.76282,3,1
1.04225,0.99613,1.05514,0.58965,10,1
0.94644,0.92617,1.04599,0.7776,4,0
0.94079,0.97757,1.07794,0.5577,4,1
0.97912,1.0856,1.0085,0.66593,7,0
1.04967,1.02777,1.03485,0.69905,3,1
1.08813,0.94757,1.06622,0.54079,7,0
0.99629,1.02875,0.93135,0.66886,4,1
0.90554,0.93072,1.09966,0.77355,9,0
0.98364,0.93849,1.08709,0.60059,5,0
1.08088,1.07432,0.9023,0.5957,10,0
1.05144,1.02062,1.05251,0.61468,5,1
0.98669,0.92651,1.03565,0.73218,1,1
0.98494,0.94841,0.96811,0.62098,3,1
1.02123,0.92908,0.92652,0.67924,8,1
1.0148,1.05739,1.09749,0.66021,9,0
1.0214,1.08631,1.01581,0.7251,4,0
1.08221,1.05107,0.96539,0.67088,9,0
0.90627,1.03737,1.02904,0.74704,8,0
0.97823,0.96897,0.91664,0.54655,10,0
1.04191,1.05992,1.03524,0.62349,9,1
1.04765,0.91072,1.04341,0.69238,6,0
1.07578,1.09155,0.90643,0.56355,7,0
0.91106,0.99381,0.9942,0.77068,6,0
1.03465,0.92048,1.08676,0.70312,10,0
0.94762,0.99168,0.93684,0.56471,5,1
0.91676,1.00542,0.94197,0.55781,7,0
1.05813,0.95433,0.98724,0.75469,3,1
1.0309,0.99822,0.92074,0.64836,3,1
0.96208,1.0677,0.92945,0.75432,2,0
1.0078,1.08436,1.00744,0.53115,5,0
1.001,1.09174,0.99763,0.62242,5,0
0.92486,1.03634,0.93738,0.59522,3,1
1.07034,1.0795,0.99438,0.54734,3,1
0.91446,1.06938,0.93364,0.53334,5,0
1.06254,1.09749,1.03043,0.74556,5,0
1.03644,0.99864,0.9777,0.78449,7,0
1.06802,1.00228,0.94386,0.78201,7,0
1.01251,1.02636,1.02282,0.59788,3,1
1.04229,0.93384,1.00021,0.71414,8,1
0.99152,0.96138,1.05262,0.50223,6,0
0.90405,0.95581,0.97868,0.61167,1,0
0.97399,1.09769,1.05784,0.67058,3,1
0.93342,0.91811,1.07318,0.76989,6,0
1.05792,1.07386,0.94533,0.6671,9,1
0.93248,0.93424,1.01314,0.55575,5,1
0.91654,0.95757,1.08686,0.5296,3,1
1.03772,0.90754,0.91085,0.72576,4,0
0.96728,1.08741,1.03942,0.79642,8,0
1.01741,1.04954,0.97409,0.62231,1,1
0.93799,0.93013,1.09143,0.75735,5,0
1.0434,1.07216,1.06106,0.67081,5,1
